external_gene_name	ensembl_gene_id	go_id	name_1006
MARF1	ENSG00000166783	GO:0010468	regulation of gene expression
MARF1	ENSG00000166783	GO:0003723	RNA binding
MARF1	ENSG00000166783	GO:0016020	membrane
MARF1	ENSG00000166783	GO:0005794	Golgi apparatus
MARF1	ENSG00000166783	GO:0043231	intracellular membrane-bounded organelle
MARF1	ENSG00000166783	GO:0051321	meiotic cell cycle
MARF1	ENSG00000166783	GO:0030154	cell differentiation
MARF1	ENSG00000166783	GO:0003674	molecular_function
MARF1	ENSG00000166783	GO:0010923	negative regulation of phosphatase activity
MARF1	ENSG00000166783	GO:0048477	oogenesis
MARF1	ENSG00000166783	GO:0007143	female meiotic nuclear division
MARF1	ENSG00000166783	GO:0006302	double-strand break repair
MPV17L	ENSG00000156968	GO:0016021	integral component of membrane
MPV17L	ENSG00000156968	GO:0005739	mitochondrion
MPV17L	ENSG00000156968	GO:0016020	membrane
MPV17L	ENSG00000156968	GO:0043231	intracellular membrane-bounded organelle
MPV17L	ENSG00000156968	GO:0005777	peroxisome
MPV17L	ENSG00000156968	GO:0005778	peroxisomal membrane
MPV17L	ENSG00000156968	GO:0005737	cytoplasm
MPV17L	ENSG00000156968	GO:0003674	molecular_function
MPV17L	ENSG00000156968	GO:0010730	negative regulation of hydrogen peroxide biosynthetic process
MPV17L	ENSG00000156968	GO:1901029	negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway
XDH	ENSG00000158125	GO:0046872	metal ion binding
XDH	ENSG00000158125	GO:0009055	electron transfer activity
XDH	ENSG00000158125	GO:0050660	flavin adenine dinucleotide binding
XDH	ENSG00000158125	GO:0055114	oxidation-reduction process
XDH	ENSG00000158125	GO:0016491	oxidoreductase activity
XDH	ENSG00000158125	GO:0051536	iron-sulfur cluster binding
XDH	ENSG00000158125	GO:0051537	2 iron, 2 sulfur cluster binding
XDH	ENSG00000158125	GO:0005506	iron ion binding
XDH	ENSG00000158125	GO:0071949	FAD binding
XDH	ENSG00000158125	GO:0004854	xanthine dehydrogenase activity
XDH	ENSG00000158125	GO:0004855	xanthine oxidase activity
XDH	ENSG00000158125	GO:0043546	molybdopterin cofactor binding
XDH	ENSG00000158125	GO:0005737	cytoplasm
XDH	ENSG00000158125	GO:0005615	extracellular space
XDH	ENSG00000158125	GO:0042803	protein homodimerization activity
XDH	ENSG00000158125	GO:0005576	extracellular region
XDH	ENSG00000158125	GO:0022900	electron transport chain
XDH	ENSG00000158125	GO:0005829	cytosol
XDH	ENSG00000158125	GO:0005777	peroxisome
XDH	ENSG00000158125	GO:2000379	positive regulation of reactive oxygen species metabolic process
XDH	ENSG00000158125	GO:0010629	negative regulation of gene expression
XDH	ENSG00000158125	GO:0001933	negative regulation of protein phosphorylation
XDH	ENSG00000158125	GO:0001937	negative regulation of endothelial cell proliferation
XDH	ENSG00000158125	GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process
XDH	ENSG00000158125	GO:0051898	negative regulation of protein kinase B signaling
XDH	ENSG00000158125	GO:1900745	positive regulation of p38MAPK cascade
XDH	ENSG00000158125	GO:0006195	purine nucleotide catabolic process
XDH	ENSG00000158125	GO:1900747	negative regulation of vascular endothelial growth factor signaling pathway
XDH	ENSG00000158125	GO:0007595	lactation
XDH	ENSG00000158125	GO:0009115	xanthine catabolic process
XDH	ENSG00000158125	GO:0030856	regulation of epithelial cell differentiation
XDH	ENSG00000158125	GO:0045602	negative regulation of endothelial cell differentiation
XDH	ENSG00000158125	GO:2001213	negative regulation of vasculogenesis
XDH	ENSG00000158125	GO:0016529	sarcoplasmic reticulum
GBF1	ENSG00000107862	GO:0005086	ARF guanyl-nucleotide exchange factor activity
GBF1	ENSG00000107862	GO:0032012	regulation of ARF protein signal transduction
GBF1	ENSG00000107862	GO:0005737	cytoplasm
GBF1	ENSG00000107862	GO:0016020	membrane
GBF1	ENSG00000107862	GO:0015031	protein transport
GBF1	ENSG00000107862	GO:0005794	Golgi apparatus
GBF1	ENSG00000107862	GO:0005515	protein binding
GBF1	ENSG00000107862	GO:0008289	lipid binding
GBF1	ENSG00000107862	GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
GBF1	ENSG00000107862	GO:0005085	guanyl-nucleotide exchange factor activity
GBF1	ENSG00000107862	GO:0030593	neutrophil chemotaxis
GBF1	ENSG00000107862	GO:0005829	cytosol
GBF1	ENSG00000107862	GO:0031252	cell leading edge
GBF1	ENSG00000107862	GO:0098586	cellular response to virus
GBF1	ENSG00000107862	GO:0080025	phosphatidylinositol-3,5-bisphosphate binding
GBF1	ENSG00000107862	GO:0005802	trans-Golgi network
GBF1	ENSG00000107862	GO:0016032	viral process
GBF1	ENSG00000107862	GO:0042147	retrograde transport, endosome to Golgi
GBF1	ENSG00000107862	GO:0005547	phosphatidylinositol-3,4,5-trisphosphate binding
GBF1	ENSG00000107862	GO:0007346	regulation of mitotic cell cycle
GBF1	ENSG00000107862	GO:0006892	post-Golgi vesicle-mediated transport
GBF1	ENSG00000107862	GO:0006895	Golgi to endosome transport
GBF1	ENSG00000107862	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport
GBF1	ENSG00000107862	GO:0000139	Golgi membrane
GBF1	ENSG00000107862	GO:0005811	lipid droplet
GBF1	ENSG00000107862	GO:2000008	regulation of protein localization to cell surface
GBF1	ENSG00000107862	GO:0007030	Golgi organization
GBF1	ENSG00000107862	GO:0070973	protein localization to endoplasmic reticulum exit site
GBF1	ENSG00000107862	GO:0005793	endoplasmic reticulum-Golgi intermediate compartment
GBF1	ENSG00000107862	GO:0005801	cis-Golgi network
GBF1	ENSG00000107862	GO:0034067	protein localization to Golgi apparatus
GBF1	ENSG00000107862	GO:0090166	Golgi disassembly
GBF1	ENSG00000107862	GO:0048205	COPI coating of Golgi vesicle
GBF1	ENSG00000107862	GO:0097111	endoplasmic reticulum-Golgi intermediate compartment organization
GBF1	ENSG00000107862	GO:1903409	reactive oxygen species biosynthetic process
GBF1	ENSG00000107862	GO:0002263	cell activation involved in immune response
GBF1	ENSG00000107862	GO:0061162	establishment of monopolar cell polarity
GBF1	ENSG00000107862	GO:1903420	protein localization to endoplasmic reticulum tubular network
GBF1	ENSG00000107862	GO:0005739	mitochondrion
GBF1	ENSG00000107862	GO:0005777	peroxisome
GBF1	ENSG00000107862	GO:0005788	endoplasmic reticulum lumen
GBF1	ENSG00000107862	GO:0005795	Golgi stack
ECH1	ENSG00000104823	GO:0003824	catalytic activity
ECH1	ENSG00000104823	GO:0016020	membrane
ECH1	ENSG00000104823	GO:0016853	isomerase activity
ECH1	ENSG00000104823	GO:0005739	mitochondrion
ECH1	ENSG00000104823	GO:0006629	lipid metabolic process
ECH1	ENSG00000104823	GO:0006631	fatty acid metabolic process
ECH1	ENSG00000104823	GO:0005515	protein binding
ECH1	ENSG00000104823	GO:0005777	peroxisome
ECH1	ENSG00000104823	GO:0005829	cytosol
ECH1	ENSG00000104823	GO:0070062	extracellular exosome
ECH1	ENSG00000104823	GO:0006625	protein targeting to peroxisome
ECH1	ENSG00000104823	GO:0005782	peroxisomal matrix
ECH1	ENSG00000104823	GO:0051750	delta3,5-delta2,4-dienoyl-CoA isomerase activity
ECH1	ENSG00000104823	GO:0006635	fatty acid beta-oxidation
TMEM135	ENSG00000166575	GO:0016020	membrane
TMEM135	ENSG00000166575	GO:0016021	integral component of membrane
TMEM135	ENSG00000166575	GO:0005739	mitochondrion
TMEM135	ENSG00000166575	GO:0005777	peroxisome
TMEM135	ENSG00000166575	GO:0005778	peroxisomal membrane
TMEM135	ENSG00000166575	GO:0031966	mitochondrial membrane
TMEM135	ENSG00000166575	GO:0007031	peroxisome organization
TMEM135	ENSG00000166575	GO:0009409	response to cold
TMEM135	ENSG00000166575	GO:0032094	response to food
TMEM135	ENSG00000166575	GO:0090140	regulation of mitochondrial fission
TMEM135	ENSG00000166575	GO:0005811	lipid droplet
SZT2	ENSG00000198198	GO:0005777	peroxisome
SZT2	ENSG00000198198	GO:0016020	membrane
SZT2	ENSG00000198198	GO:0005765	lysosomal membrane
SZT2	ENSG00000198198	GO:0005515	protein binding
SZT2	ENSG00000198198	GO:0005764	lysosome
SZT2	ENSG00000198198	GO:1904262	negative regulation of TORC1 signaling
SZT2	ENSG00000198198	GO:0003674	molecular_function
SZT2	ENSG00000198198	GO:0061700	GATOR2 complex
SZT2	ENSG00000198198	GO:0042149	cellular response to glucose starvation
SZT2	ENSG00000198198	GO:0061462	protein localization to lysosome
SZT2	ENSG00000198198	GO:0034198	cellular response to amino acid starvation
SZT2	ENSG00000198198	GO:0007417	central nervous system development
SZT2	ENSG00000198198	GO:0009791	post-embryonic development
SZT2	ENSG00000198198	GO:0140007	KICSTOR complex
SZT2	ENSG00000198198	GO:1990130	GATOR1 complex
SZT2	ENSG00000198198	GO:0021540	corpus callosum morphogenesis
SZT2	ENSG00000198198	GO:1901668	regulation of superoxide dismutase activity
SZT2	ENSG00000198198	GO:0031667	response to nutrient levels
SZT2	ENSG00000198198	GO:0043473	pigmentation
DDO	ENSG00000203797	GO:0055114	oxidation-reduction process
DDO	ENSG00000203797	GO:0016491	oxidoreductase activity
DDO	ENSG00000203797	GO:0071949	FAD binding
DDO	ENSG00000203797	GO:0003884	D-amino-acid oxidase activity
DDO	ENSG00000203797	GO:0046416	D-amino acid metabolic process
DDO	ENSG00000203797	GO:0005829	cytosol
DDO	ENSG00000203797	GO:0048037	cofactor binding
DDO	ENSG00000203797	GO:0005777	peroxisome
DDO	ENSG00000203797	GO:0005515	protein binding
DDO	ENSG00000203797	GO:0034641	cellular nitrogen compound metabolic process
DDO	ENSG00000203797	GO:0006625	protein targeting to peroxisome
DDO	ENSG00000203797	GO:0005782	peroxisomal matrix
DDO	ENSG00000203797	GO:0006533	aspartate catabolic process
DDO	ENSG00000203797	GO:0008445	D-aspartate oxidase activity
DDO	ENSG00000203797	GO:0006531	aspartate metabolic process
DDO	ENSG00000203797	GO:0019478	D-amino acid catabolic process
DDO	ENSG00000203797	GO:0007320	insemination
DDO	ENSG00000203797	GO:0007625	grooming behavior
DDO	ENSG00000203797	GO:0042445	hormone metabolic process
VWA8	ENSG00000102763	GO:0005524	ATP binding
VWA8	ENSG00000102763	GO:0016887	ATPase activity
VWA8	ENSG00000102763	GO:0000166	nucleotide binding
VWA8	ENSG00000102763	GO:0005739	mitochondrion
VWA8	ENSG00000102763	GO:0005777	peroxisome
VWA8	ENSG00000102763	GO:0005515	protein binding
PEX14	ENSG00000142655	GO:0005515	protein binding
PEX14	ENSG00000142655	GO:0016560	protein import into peroxisome matrix, docking
PEX14	ENSG00000142655	GO:0005778	peroxisomal membrane
PEX14	ENSG00000142655	GO:0005634	nucleus
PEX14	ENSG00000142655	GO:0016020	membrane
PEX14	ENSG00000142655	GO:0016021	integral component of membrane
PEX14	ENSG00000142655	GO:0015031	protein transport
PEX14	ENSG00000142655	GO:0001650	fibrillar center
PEX14	ENSG00000142655	GO:0005777	peroxisome
PEX14	ENSG00000142655	GO:0042802	identical protein binding
PEX14	ENSG00000142655	GO:0008017	microtubule binding
PEX14	ENSG00000142655	GO:0016567	protein ubiquitination
PEX14	ENSG00000142655	GO:0003714	transcription corepressor activity
PEX14	ENSG00000142655	GO:0032991	protein-containing complex
PEX14	ENSG00000142655	GO:0006625	protein targeting to peroxisome
PEX14	ENSG00000142655	GO:0007031	peroxisome organization
PEX14	ENSG00000142655	GO:0005102	signaling receptor binding
PEX14	ENSG00000142655	GO:0047485	protein N-terminus binding
PEX14	ENSG00000142655	GO:0043433	negative regulation of DNA-binding transcription factor activity
PEX14	ENSG00000142655	GO:0045892	negative regulation of transcription, DNA-templated
PEX14	ENSG00000142655	GO:0065003	protein-containing complex assembly
PEX14	ENSG00000142655	GO:0016558	protein import into peroxisome matrix
PEX14	ENSG00000142655	GO:1990429	peroxisomal importomer complex
PEX14	ENSG00000142655	GO:0032091	negative regulation of protein binding
PEX14	ENSG00000142655	GO:0048487	beta-tubulin binding
PEX14	ENSG00000142655	GO:0034453	microtubule anchoring
PEX14	ENSG00000142655	GO:0016561	protein import into peroxisome matrix, translocation
PEX14	ENSG00000142655	GO:0036250	peroxisome transport along microtubule
PEX14	ENSG00000142655	GO:0044721	protein import into peroxisome matrix, substrate release
IDE	ENSG00000119912	GO:0046872	metal ion binding
IDE	ENSG00000119912	GO:0006508	proteolysis
IDE	ENSG00000119912	GO:0003824	catalytic activity
IDE	ENSG00000119912	GO:0004222	metalloendopeptidase activity
IDE	ENSG00000119912	GO:0070062	extracellular exosome
IDE	ENSG00000119912	GO:0005737	cytoplasm
IDE	ENSG00000119912	GO:0005623	cell
IDE	ENSG00000119912	GO:0005634	nucleus
IDE	ENSG00000119912	GO:0016020	membrane
IDE	ENSG00000119912	GO:0000166	nucleotide binding
IDE	ENSG00000119912	GO:0005524	ATP binding
IDE	ENSG00000119912	GO:0016787	hydrolase activity
IDE	ENSG00000119912	GO:0008270	zinc ion binding
IDE	ENSG00000119912	GO:0005739	mitochondrion
IDE	ENSG00000119912	GO:0005615	extracellular space
IDE	ENSG00000119912	GO:0005829	cytosol
IDE	ENSG00000119912	GO:0042803	protein homodimerization activity
IDE	ENSG00000119912	GO:0005886	plasma membrane
IDE	ENSG00000119912	GO:0005515	protein binding
IDE	ENSG00000119912	GO:0008152	metabolic process
IDE	ENSG00000119912	GO:0008233	peptidase activity
IDE	ENSG00000119912	GO:0005576	extracellular region
IDE	ENSG00000119912	GO:0008237	metallopeptidase activity
IDE	ENSG00000119912	GO:0009986	cell surface
IDE	ENSG00000119912	GO:0046718	viral entry into host cell
IDE	ENSG00000119912	GO:0005777	peroxisome
IDE	ENSG00000119912	GO:0005782	peroxisomal matrix
IDE	ENSG00000119912	GO:0044257	cellular protein catabolic process
IDE	ENSG00000119912	GO:0016032	viral process
IDE	ENSG00000119912	GO:0006625	protein targeting to peroxisome
IDE	ENSG00000119912	GO:0032092	positive regulation of protein binding
IDE	ENSG00000119912	GO:0008286	insulin receptor signaling pathway
IDE	ENSG00000119912	GO:0004175	endopeptidase activity
IDE	ENSG00000119912	GO:0042277	peptide binding
IDE	ENSG00000119912	GO:0043171	peptide catabolic process
IDE	ENSG00000119912	GO:0001618	virus receptor activity
IDE	ENSG00000119912	GO:0016323	basolateral plasma membrane
IDE	ENSG00000119912	GO:0051603	proteolysis involved in cellular protein catabolic process
IDE	ENSG00000119912	GO:0150094	amyloid-beta clearance by cellular catabolic process
IDE	ENSG00000119912	GO:0097242	amyloid-beta clearance
IDE	ENSG00000119912	GO:0019885	antigen processing and presentation of endogenous peptide antigen via MHC class I
IDE	ENSG00000119912	GO:0009897	external side of plasma membrane
IDE	ENSG00000119912	GO:0043559	insulin binding
IDE	ENSG00000119912	GO:1901143	insulin catabolic process
IDE	ENSG00000119912	GO:0050435	amyloid-beta metabolic process
IDE	ENSG00000119912	GO:0010815	bradykinin catabolic process
IDE	ENSG00000119912	GO:0001540	amyloid-beta binding
IDE	ENSG00000119912	GO:0016887	ATPase activity
IDE	ENSG00000119912	GO:0017046	peptide hormone binding
IDE	ENSG00000119912	GO:0031626	beta-endorphin binding
IDE	ENSG00000119912	GO:0042802	identical protein binding
IDE	ENSG00000119912	GO:0044877	protein-containing complex binding
IDE	ENSG00000119912	GO:0140036	ubiquitin-dependent protein binding
IDE	ENSG00000119912	GO:0008340	determination of adult lifespan
IDE	ENSG00000119912	GO:0010992	ubiquitin recycling
IDE	ENSG00000119912	GO:0030163	protein catabolic process
IDE	ENSG00000119912	GO:0042447	hormone catabolic process
IDE	ENSG00000119912	GO:0045732	positive regulation of protein catabolic process
IDE	ENSG00000119912	GO:0045861	negative regulation of proteolysis
IDE	ENSG00000119912	GO:1901142	insulin metabolic process
IDE	ENSG00000119912	GO:1903715	regulation of aerobic respiration
IDE	ENSG00000119912	GO:0031597	cytosolic proteasome complex
HACL1	ENSG00000131373	GO:0000287	magnesium ion binding
HACL1	ENSG00000131373	GO:0003824	catalytic activity
HACL1	ENSG00000131373	GO:0030976	thiamine pyrophosphate binding
HACL1	ENSG00000131373	GO:0043231	intracellular membrane-bounded organelle
HACL1	ENSG00000131373	GO:0046872	metal ion binding
HACL1	ENSG00000131373	GO:0005654	nucleoplasm
HACL1	ENSG00000131373	GO:0016829	lyase activity
HACL1	ENSG00000131373	GO:0006631	fatty acid metabolic process
HACL1	ENSG00000131373	GO:0005515	protein binding
HACL1	ENSG00000131373	GO:0048037	cofactor binding
HACL1	ENSG00000131373	GO:0042802	identical protein binding
HACL1	ENSG00000131373	GO:0005777	peroxisome
HACL1	ENSG00000131373	GO:0005829	cytosol
HACL1	ENSG00000131373	GO:0001561	fatty acid alpha-oxidation
HACL1	ENSG00000131373	GO:0006625	protein targeting to peroxisome
HACL1	ENSG00000131373	GO:0005782	peroxisomal matrix
HACL1	ENSG00000131373	GO:0097089	methyl-branched fatty acid metabolic process
HACL1	ENSG00000131373	GO:0016830	carbon-carbon lyase activity
HACL1	ENSG00000131373	GO:1903512	phytanic acid metabolic process
MVK	ENSG00000110921	GO:0005524	ATP binding
MVK	ENSG00000110921	GO:0005737	cytoplasm
MVK	ENSG00000110921	GO:0008299	isoprenoid biosynthetic process
MVK	ENSG00000110921	GO:0004496	mevalonate kinase activity
MVK	ENSG00000110921	GO:0050728	negative regulation of inflammatory response
MVK	ENSG00000110921	GO:0043231	intracellular membrane-bounded organelle
MVK	ENSG00000110921	GO:0046872	metal ion binding
MVK	ENSG00000110921	GO:0000166	nucleotide binding
MVK	ENSG00000110921	GO:0016301	kinase activity
MVK	ENSG00000110921	GO:0016740	transferase activity
MVK	ENSG00000110921	GO:0016310	phosphorylation
MVK	ENSG00000110921	GO:0005829	cytosol
MVK	ENSG00000110921	GO:0006629	lipid metabolic process
MVK	ENSG00000110921	GO:0006694	steroid biosynthetic process
MVK	ENSG00000110921	GO:0008202	steroid metabolic process
MVK	ENSG00000110921	GO:0016126	sterol biosynthetic process
MVK	ENSG00000110921	GO:0005515	protein binding
MVK	ENSG00000110921	GO:0042802	identical protein binding
MVK	ENSG00000110921	GO:0000287	magnesium ion binding
MVK	ENSG00000110921	GO:0008203	cholesterol metabolic process
MVK	ENSG00000110921	GO:0005777	peroxisome
MVK	ENSG00000110921	GO:0006695	cholesterol biosynthetic process
MVK	ENSG00000110921	GO:0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway
MVK	ENSG00000110921	GO:0045540	regulation of cholesterol biosynthetic process
ABCD2	ENSG00000173208	GO:0016021	integral component of membrane
ABCD2	ENSG00000173208	GO:0005524	ATP binding
ABCD2	ENSG00000173208	GO:0055085	transmembrane transport
ABCD2	ENSG00000173208	GO:0006635	fatty acid beta-oxidation
ABCD2	ENSG00000173208	GO:0005777	peroxisome
ABCD2	ENSG00000173208	GO:0042626	ATPase-coupled transmembrane transporter activity
ABCD2	ENSG00000173208	GO:0016887	ATPase activity
ABCD2	ENSG00000173208	GO:0000038	very long-chain fatty acid metabolic process
ABCD2	ENSG00000173208	GO:0016020	membrane
ABCD2	ENSG00000173208	GO:0000166	nucleotide binding
ABCD2	ENSG00000173208	GO:0042803	protein homodimerization activity
ABCD2	ENSG00000173208	GO:0005778	peroxisomal membrane
ABCD2	ENSG00000173208	GO:0005515	protein binding
ABCD2	ENSG00000173208	GO:0005829	cytosol
ABCD2	ENSG00000173208	GO:0043217	myelin maintenance
ABCD2	ENSG00000173208	GO:1900016	negative regulation of cytokine production involved in inflammatory response
ABCD2	ENSG00000173208	GO:1903427	negative regulation of reactive oxygen species biosynthetic process
ABCD2	ENSG00000173208	GO:0042760	very long-chain fatty acid catabolic process
