gene_id	gene_name	UPF1_log2FC	UPF1_padj	NBAS_log2FC	NBAS_padj	Frac-seq	APEX-seq	ER-RiboProf	ER-overlap
ENSG00000196531	NACA	-0.488257052	9.40E-28	-0.083661297	0.312780518	0	0	0	0
ENSG00000196535	MYO18A	0.089894617	0.519357951	0.069534937	0.813723683	0	0	0	0
ENSG00000196542	SPTSSB	0.015580399	NA	0.004997237	NA	0	0	0	0
ENSG00000196544	BORCS6	0.251184563	0.33601863	0.128954798	0.70446509	0	0	0	0
ENSG00000196547	MAN2A2	0.387580071	1.21E-05	0.034861668	0.922922907	0	1	0	1
ENSG00000196549	MME	0.098505659	NA	-0.047902648	NA	0	0	0	0
ENSG00000196550	FAM72A	-0.40013038	0.054163228	-0.2183806	0.375059701	0	0	0	0
ENSG00000196553	CCDC196	0.190280971	NA	0.053364257	NA	0	0	0	0
ENSG00000196557	CACNA1H	0.08841912	0.792018205	0.122059767	0.726500078	0	1	0	1
ENSG00000196562	SULF2	0.311057427	0.381521257	0.043206281	NA	0	1	1	2
ENSG00000196565	HBG2	0.130034086	NA	0.028384446	NA	0	0	0	0
ENSG00000196566	AL138767.1	0.077279645	0.870319029	-0.010474468	NA	0	0	0	0
ENSG00000196569	LAMA2	0.201822676	0.622550848	0.00050553	NA	0	0	0	0
ENSG00000196570	PFN3	0.018261149	NA	0.004041162	NA	0	0	0	0
ENSG00000196576	PLXNB2	0.124547834	0.198437358	0.118759121	0.423468599	0	1	1	2
ENSG00000196581	AJAP1	-0.127109039	NA	0.037810678	NA	0	0	0	0
ENSG00000196584	XRCC2	-0.086793196	0.55558514	0.015421405	0.96710442	0	1	0	1
ENSG00000196586	MYO6	-0.186530562	0.253806706	0.057181595	0.862822048	0	1	0	1
ENSG00000196588	MKL1	-0.100434456	0.487805989	-0.057842662	0.823020091	0	0	0	0
ENSG00000196591	HDAC2	-0.38276403	7.59E-10	-0.098418721	0.533894641	0	0	0	0
ENSG00000196597	ZNF782	0.070326482	0.830618416	0.044333946	0.923592956	0	0	0	0
ENSG00000196600	SLC22A25	-0.04501031	0.914785301	0.103471799	NA	0	0	0	0
ENSG00000196604	POTEF	-0.010179102	0.961091099	-0.03223638	0.92438596	0	0	0	0
ENSG00000196605	ZNF846	0.566018189	0.055814132	0.202579565	NA	0	0	0	0
ENSG00000196610	HLA-DQB2	0.073745027	NA	0.089277362	NA	NA	NA	NA	NA
ENSG00000196611	MMP1	0.004532963	NA	-0.001220872	NA	0	0	0	0
ENSG00000196616	ADH1B	0.074437593	0.878686485	-0.00100571	NA	0	0	0	0
ENSG00000196628	TCF4	0.049101982	0.923334348	-0.073203093	NA	0	1	0	1
ENSG00000196632	WNK3	0.060494929	0.904004788	0.024912884	NA	0	0	0	0
ENSG00000196634	LUADT1	0.269520499	NA	0.029888883	NA	0	0	0	0
ENSG00000196636	SDHAF3	-0.201493493	0.296995465	0.01368192	0.977316906	0	0	0	0
ENSG00000196639	HRH1	0.756150281	0.000619819	0.174328257	0.509635768	0	0	0	0
ENSG00000196642	RABL6	-0.061436021	0.450129504	0.049908387	0.773556562	0	1	0	1
ENSG00000196646	ZNF136	0.312530097	0.25704658	0.195167144	0.476385795	0	0	0	0
ENSG00000196652	ZKSCAN5	0.559939698	2.29E-10	0.108333138	0.621217905	0	1	0	1
ENSG00000196653	ZNF502	0.020182973	NA	0.035366551	NA	0	0	0	0
ENSG00000196655	TRAPPC4	0.102624796	0.572501645	-0.041540921	0.918673237	0	0	0	0
ENSG00000196659	TTC30B	-0.275564317	0.316243124	0.007693292	0.989988115	0	0	0	0
ENSG00000196660	SLC30A10	0.000874194	NA	0.103093721	NA	0	0	0	0
ENSG00000196663	TECPR2	0.008468953	0.970465078	0.00223928	0.996115588	0	0	0	0
ENSG00000196664	TLR7	0.100343019	NA	-0.012028129	NA	0	0	0	0
ENSG00000196666	FAM180B	-0.083378388	NA	-0.03643082	NA	0	0	0	0
ENSG00000196668	LINC00173	-0.367554274	0.267784788	-0.070307292	NA	0	0	0	0
ENSG00000196670	ZFP62	-0.170633251	0.412047955	0.101162003	0.679846896	0	1	0	1
ENSG00000196678	ERI2	-0.242490808	0.187265508	0.025150406	0.957652249	0	1	0	1
ENSG00000196683	TOMM7	0.294876391	0.178012936	0.191248626	0.473291087	0	0	0	0
ENSG00000196684	HSH2D	0.40202426	0.211229728	0.242769698	NA	0	0	0	0
ENSG00000196689	TRPV1	0.455912806	5.56E-05	-0.07435663	0.820310247	0	0	0	0
ENSG00000196693	ZNF33B	0.082286583	0.822010121	-0.181835779	0.508551355	0	1	0	1
ENSG00000196700	ZNF512B	-0.159127089	0.054920564	-0.009001625	0.973767207	0	1	0	1
ENSG00000196704	AMZ2	-0.200737295	0.067540962	-0.093605864	0.680009208	0	0	0	0
ENSG00000196705	ZNF431	-0.089183263	0.708400962	0.090914545	0.793876088	0	1	0	1
ENSG00000196712	NF1	0.006773722	0.959788062	-0.069808142	0.656096332	0	1	0	1
ENSG00000196715	VKORC1L1	-0.181005158	0.190941493	-0.046757418	0.871586722	0	1	1	2
ENSG00000196724	ZNF418	-0.066390092	NA	0.03277538	NA	0	0	0	0
ENSG00000196730	DAPK1	-0.498358825	5.72E-12	-0.131046596	0.372011949	0	0	0	0
ENSG00000196735	HLA-DQA1	0.079905708	NA	0.017895176	NA	NA	NA	NA	NA
ENSG00000196739	COL27A1	-0.085903656	0.503640054	-0.029345505	0.923660633	0	1	0	1
ENSG00000196741	LINC01560	0.38651207	0.232435951	0.103152482	NA	0	0	0	0
ENSG00000196743	GM2A	-0.003910003	0.988257072	0.077918856	0.802227445	1	1	1	3
ENSG00000196747	HIST1H2AI	-0.540432326	1.81E-11	-0.060799479	0.763846176	0	0	0	0
ENSG00000196748	CLPSL2	-0.061114288	NA	-0.011683697	NA	0	0	0	0
ENSG00000196754	S100A2	-0.304959248	0.314226805	0.01557099	0.977145544	0	0	0	0
ENSG00000196756	SNHG17	0.80490588	6.50E-24	-0.143496833	0.272388596	0	1	0	1
ENSG00000196757	ZNF700	-0.08805749	0.702537023	-0.047767338	0.897560637	0	0	0	0
ENSG00000196767	POU3F4	-0.009493528	NA	-0.001220872	NA	NA	NA	NA	NA
ENSG00000196776	CD47	-0.104361613	0.541239307	-0.00497584	0.989988115	1	1	1	3
ENSG00000196778	OR52K1	-0.014717787	0.963826342	0.074206814	0.835115224	NA	NA	NA	NA
ENSG00000196781	TLE1	-0.27228465	0.255834459	0.047703715	0.917973613	0	0	0	0
ENSG00000196782	MAML3	0.327537508	0.277770954	0.128393639	0.703985683	0	0	0	0
ENSG00000196787	HIST1H2AG	-0.597746468	6.40E-16	-0.078778093	0.667620387	0	0	0	0
ENSG00000196792	STRN3	-0.209985813	0.181950035	-0.170941926	0.453399301	0	0	0	0
ENSG00000196793	ZNF239	-0.268610621	0.251014737	0.151958958	0.599772333	0	0	0	0
ENSG00000196810	CTBP1-AS2	-0.175337963	0.361200895	-0.166038868	0.519217025	0	1	0	1
ENSG00000196811	CHRNG	0.033539659	0.941980439	0.015630356	NA	0	0	0	0
ENSG00000196812	ZSCAN16	-0.132408751	0.712552843	0.305721953	0.14371485	0	0	0	0
ENSG00000196814	MVB12B	-0.506258686	0.0162967	-0.018805124	0.971122789	0	0	0	0
ENSG00000196821	C6orf106	0.198177757	0.004089395	0.158968534	0.118161739	0	1	0	1
ENSG00000196826	AC008758.1	0.328232603	0.35217217	0.082016966	NA	0	0	0	0
ENSG00000196832	OR11G2	0.042359924	NA	0.010491366	NA	NA	NA	NA	NA
ENSG00000196834	POTEI	-0.065772976	0.564795583	0.057801986	0.783937977	0	0	0	0
ENSG00000196839	ADA	0.208727382	0.071644529	-0.013699427	0.967831692	0	0	0	0
ENSG00000196843	ARID5A	-0.725500023	0.000172804	-0.124764732	0.713240264	0	0	0	0
ENSG00000196844	PATE2	-0.274666295	0.466897857	0.018842119	NA	0	0	0	0
ENSG00000196850	PPTC7	-0.209009159	0.037293627	-0.017049302	0.957492839	0	0	0	0
ENSG00000196859	KRT39	-0.013911169	NA	0.000886481	NA	0	0	0	0
ENSG00000196860	TOMM20L	0.128221804	NA	0.064143336	NA	0	0	0	0
ENSG00000196862	RGPD4	NA	NA	0.007549389	NA	0	0	0	0
ENSG00000196865	NHLRC2	-0.25150827	0.000958897	0.065078363	0.773556562	0	1	0	1
ENSG00000196866	HIST1H2AD	-0.57496542	2.37E-05	-0.016501383	0.972181784	0	0	0	0
ENSG00000196867	ZFP28	-0.027096473	0.959949865	-0.06224028	NA	0	0	0	0
ENSG00000196872	KIAA1211L	0.024101609	NA	0.022841881	NA	0	0	0	0
ENSG00000196873	CBWD3	0.765825303	7.66E-05	0.006316807	0.991222797	0	0	0	0
ENSG00000196876	SCN8A	-0.260300754	0.461606573	0.058691972	NA	0	0	0	0
ENSG00000196878	LAMB3	-0.430073334	4.06E-05	-0.054644027	0.845167233	0	0	0	0
ENSG00000196890	HIST3H2BB	-0.528665656	1.60E-07	-0.035729738	0.894707411	0	0	0	0
ENSG00000196900	TEX43	-0.019031098	NA	-0.003283832	NA	0	0	0	0
ENSG00000196911	KPNA5	0.144003544	0.49794268	0.072775945	0.80698763	0	1	0	1
ENSG00000196912	ANKRD36B	0.538874333	0.005071766	-0.031330251	0.950378259	0	0	0	0
ENSG00000196914	ARHGEF12	-0.057610175	0.441316369	-0.014927907	0.934850251	0	0	0	0
ENSG00000196917	HCAR1	0.00021554	0.999593716	0.165093319	0.563612788	NA	NA	NA	NA
ENSG00000196923	PDLIM7	-0.080481908	0.541007549	0.042114049	0.85984851	0	1	0	1
ENSG00000196924	FLNA	-0.002869217	0.973311963	0.122162347	0.000827117	0	0	0	0
ENSG00000196932	TMEM26	0.00438381	NA	NA	NA	0	0	0	0
ENSG00000196935	SRGAP1	-0.165463745	0.009316203	0.030918439	0.881277617	0	0	0	0
ENSG00000196937	FAM3C	-0.392161803	0.005801524	-0.203829877	0.316052448	1	0	1	2
ENSG00000196943	NOP9	-0.162624407	0.097779902	-0.066297872	0.762715975	0	0	0	0
ENSG00000196946	ZNF705A	-0.002953614	NA	NA	NA	0	0	0	0
ENSG00000196950	SLC39A10	-0.105493535	0.453555865	-0.061424678	0.80971918	0	1	1	2
ENSG00000196951	SCOC-AS1	0.104751727	NA	-0.090322632	NA	0	0	0	0
ENSG00000196954	CASP4	0.239243265	0.233442792	-0.019260356	0.967902269	0	0	0	0
ENSG00000196961	AP2A1	-0.132965589	0.066368575	0.018801372	0.926090031	0	0	0	0
ENSG00000196967	ZNF585A	0.30540108	0.191628743	-0.067908659	0.867166983	0	0	0	0
ENSG00000196968	FUT11	-0.493763099	0.000649909	-0.066272933	0.846916548	0	0	0	0
ENSG00000196972	SMIM10L2B	-0.479746293	0.133534078	-0.019002833	NA	0	0	0	0
ENSG00000196975	ANXA4	-0.149512004	0.404365522	-0.267202539	0.176447054	0	0	0	0
ENSG00000196976	LAGE3	-0.406278153	0.000729742	-0.098901173	0.724461514	0	0	1	1
ENSG00000196979	AL360004.1	0.095534673	0.838488305	0.03021932	NA	0	0	0	0
ENSG00000196981	WDR5B	-0.058048425	0.846988623	0.077498655	0.839252908	0	0	0	0
ENSG00000196993	NPIPB9	0.549034718	0.067176334	0.065898463	NA	0	0	0	0
ENSG00000196998	WDR45	0.164779526	0.301627293	0.004889203	0.993519752	0	0	1	1
ENSG00000197006	METTL9	-0.067165699	0.649851697	0.052853583	0.849825268	0	0	0	0
ENSG00000197008	ZNF138	-0.197812899	0.516733364	0.067732056	0.867943096	0	0	0	0
ENSG00000197013	ZNF429	0.236535294	0.510789655	0.13992362	NA	0	0	0	0
ENSG00000197016	ZNF470	0.25305657	0.388200418	-0.082688154	0.822234291	0	0	0	0
ENSG00000197019	SERTAD1	-0.059135336	0.809853454	-0.094340907	0.773556562	0	0	0	0
ENSG00000197021	CXorf40B	0.053199149	0.813482037	0.002938012	0.996115588	0	0	0	0
ENSG00000197024	ZNF398	-0.350454316	3.32E-05	-0.075383746	0.73468136	0	1	0	1
ENSG00000197037	ZSCAN25	0.107168424	0.671827911	-0.042969951	0.922922907	0	0	0	0
ENSG00000197043	ANXA6	-0.161202044	0.003755964	-0.026791521	0.877698908	0	0	0	0
ENSG00000197044	ZNF441	0.071410932	0.847107612	0.103024985	0.783681168	0	0	0	0
ENSG00000197045	GMFB	0.085112327	0.53222962	-0.075878733	0.753867726	0	1	0	1
ENSG00000197046	SIGLEC15	0.100640561	NA	-0.015831374	NA	0	0	0	0
ENSG00000197050	ZNF420	0.102905651	0.80773599	0.128749188	NA	0	0	0	0
ENSG00000197054	ZNF763	0.226402099	NA	0.118554386	NA	0	0	0	0
ENSG00000197056	ZMYM1	-0.118063476	0.499181468	0.050708577	0.884198851	0	1	0	1
ENSG00000197057	DTHD1	-0.009493528	NA	0.00052759	NA	NA	NA	NA	NA
ENSG00000197061	HIST1H4C	-0.508674888	1.25E-08	-0.147501136	0.441473592	0	0	0	0
ENSG00000197062	ZSCAN26	-0.223338786	0.412047955	-0.120323529	0.728027647	0	0	0	0
ENSG00000197063	MAFG	0.426918146	0.000638718	0.070044084	0.806258964	0	1	1	2
ENSG00000197070	ARRDC1	-0.170321043	0.2534208	0.000794493	0.998418746	0	1	0	1
ENSG00000197077	KIAA1671	-0.105381568	0.161806918	0.132301751	0.267623054	0	1	0	1
ENSG00000197081	IGF2R	0.129762013	0.248344123	0.186040846	0.165966201	1	1	1	3
ENSG00000197085	NPSR1-AS1	0.058042989	0.907421631	0.053513972	NA	0	0	0	0
ENSG00000197093	GAL3ST4	0.362933757	NA	0.018920097	NA	0	0	0	0
ENSG00000197099	AC068631.1	-0.318476544	0.226368406	0.0165327	0.97545381	0	0	0	0
ENSG00000197102	DYNC1H1	-0.477164162	1.92E-52	0.003360252	0.97866307	0	0	0	0
ENSG00000197106	SLC6A17	0.576113523	4.40E-05	0.321245996	0.053708788	0	0	0	0
ENSG00000197111	PCBP2	-0.344690721	5.70E-35	-0.057581224	0.252141985	0	0	0	0
ENSG00000197114	ZGPAT	-0.020067124	0.927515086	-0.219290364	0.193288756	0	0	0	0
ENSG00000197119	SLC25A29	-0.03736923	0.81218682	0.037874173	0.881866797	0	1	0	1
ENSG00000197121	PGAP1	-0.084333155	0.644049059	0.135252752	0.608338789	0	1	0	1
ENSG00000197122	SRC	0.030634672	0.882783844	-0.203107854	0.298451019	0	1	0	1
ENSG00000197124	ZNF682	-0.160002721	0.701199268	-0.013899698	NA	NA	NA	NA	NA
ENSG00000197125	OR8B8	-0.144466479	0.742058339	-0.039049513	NA	NA	NA	NA	NA
ENSG00000197128	ZNF772	-0.214534778	0.448058579	-0.113577357	0.750159759	0	0	0	0
ENSG00000197134	ZNF257	0.22482147	0.554362594	0.167436005	NA	0	0	0	0
ENSG00000197136	PCNX3	0.226074683	0.000216412	0.033086646	0.828514247	0	1	0	1
ENSG00000197140	ADAM32	-0.175875374	0.674554355	-0.071599953	NA	0	0	0	0
ENSG00000197142	ACSL5	-0.308857158	0.385984667	0.032645192	NA	0	0	0	0
ENSG00000197147	LRRC8B	-0.13917407	0.532229931	0.054809433	0.887942106	0	1	0	1
ENSG00000197150	ABCB8	0.398931911	5.87E-08	0.111742182	0.559716993	0	1	0	1
ENSG00000197153	HIST1H3J	-0.247947211	0.522511856	-0.028480042	NA	0	0	0	0
ENSG00000197157	SND1	0.094891421	0.025696327	0.033208162	0.720367988	0	1	0	1
ENSG00000197162	ZNF785	-0.286326378	0.061281147	-0.032044722	0.939518327	0	0	0	0
ENSG00000197165	SULT1A2	-0.136280657	0.694079464	0.020044571	0.969763268	0	0	0	0
ENSG00000197168	NEK5	0.113207709	0.801085525	0.022264464	NA	0	0	0	0
ENSG00000197170	PSMD12	0.01315587	0.912467781	-0.098179157	0.446439182	0	0	0	0
ENSG00000197172	MAGEA6	-0.101084149	0.297062532	-0.079973943	0.686359381	0	0	0	0
ENSG00000197177	ADGRA1	0.00438381	NA	NA	NA	0	0	0	0
ENSG00000197181	PIWIL2	0.024851879	0.962821102	0.0044337	NA	0	0	0	0
ENSG00000197182	MIRLET7BHG	0.104464352	0.336895637	0.058143423	0.788807975	0	0	0	0
ENSG00000197183	NOL4L	-0.11754671	0.560588285	0.11645595	0.661897559	0	0	0	0
ENSG00000197191	CYSRT1	0.163631567	0.696033929	-0.169879599	NA	0	0	0	0
ENSG00000197208	SLC22A4	0.165363672	0.387360544	0.045153398	0.911666638	0	0	0	0
ENSG00000197210	AP000550.1	0.016876187	0.975369358	0.05101389	NA	NA	NA	NA	NA
ENSG00000197213	ZSCAN5B	-0.024442821	NA	0.021590409	NA	0	0	0	0
ENSG00000197217	ENTPD4	0.077651493	0.637515241	-0.01021328	0.977145544	1	1	0	2
ENSG00000197223	C1D	-0.29559189	0.12214531	-0.116924391	0.723626117	0	0	0	0
ENSG00000197226	TBC1D9B	-0.120725141	0.071226955	-0.041269652	0.766802369	0	0	1	1
ENSG00000197238	HIST1H4J	-0.597841092	1.13E-08	-0.08607014	0.753754878	0	0	0	0
ENSG00000197241	SLC2A7	0.026082896	NA	0.002287151	NA	0	0	0	0
ENSG00000197245	FAM110D	-0.121220048	0.769820875	-0.088687712	NA	0	0	0	0
ENSG00000197251	LINC00336	0.398605356	NA	0.199285245	NA	0	0	0	0
ENSG00000197253	TPSB2	0.25433132	NA	0.019612448	NA	0	0	0	0
ENSG00000197256	KANK2	-0.609501898	2.41E-05	-0.239103031	0.106330271	0	1	0	1
ENSG00000197261	C6orf141	-0.405857532	0.213669128	-0.168434441	NA	0	0	0	0
ENSG00000197265	GTF2E2	-0.11007583	0.464752566	-0.067459607	0.828514247	0	0	0	0
ENSG00000197272	IL27	-0.009493528	NA	-0.001220872	NA	NA	NA	NA	NA
ENSG00000197275	RAD54B	-0.13289827	0.617508301	0.104331143	0.762115052	0	0	0	0
ENSG00000197279	ZNF165	-0.180845699	0.52698613	-0.240134077	0.319909313	0	0	0	0
ENSG00000197291	RAMP2-AS1	0.046551498	0.900882417	0.079455138	0.838182555	0	1	0	1
ENSG00000197296	FITM2	-0.049590288	0.800514229	0.115976602	0.647041278	0	1	0	1
ENSG00000197299	BLM	-0.408405078	1.99E-05	-0.074065138	0.783579824	0	0	0	0
ENSG00000197301	AC090673.1	-0.365851876	0.271278405	-0.00293988	NA	0	0	0	0
ENSG00000197302	ZNF720	-0.111038654	0.756848682	-0.2143287	0.399572189	0	0	0	0
ENSG00000197308	GATA3-AS1	-0.099399456	NA	0.017062156	NA	0	0	0	0
ENSG00000197312	DDI2	0.270816899	0.006414376	-0.066208909	0.772892779	0	1	0	1
ENSG00000197321	SVIL	-0.185477225	0.051475784	-0.078612219	0.641001704	0	0	0	0
ENSG00000197322	C17orf102	0.189408136	0.65073175	0.043642749	NA	NA	NA	NA	NA
ENSG00000197323	TRIM33	-0.223325296	0.000421214	-0.049832921	0.733659068	0	1	0	1
ENSG00000197324	LRP10	0.300369386	0.000133796	0.193807422	0.246234177	0	1	0	1
ENSG00000197329	PELI1	-0.109897736	0.613241607	-0.070707961	0.830935008	0	0	0	0
ENSG00000197332	AC008543.1	-0.255910524	0.245508223	-0.20014211	0.44864842	0	0	0	0
ENSG00000197343	ZNF655	0.067112974	0.638942629	0.065196651	0.793414754	0	1	0	1
ENSG00000197345	MRPL21	-0.0232887	0.86018548	-0.121910219	0.418495775	0	0	0	0
ENSG00000197355	UAP1L1	0.402428106	0.002416628	0.128519462	0.61466077	0	0	0	0
ENSG00000197360	ZNF98	0.00438381	NA	0.004041162	NA	0	0	0	0
ENSG00000197361	FBXL22	0.172081816	0.6158162	0.096312185	NA	0	0	0	0
ENSG00000197362	ZNF786	-0.155691753	0.424306865	0.033676123	0.937231279	0	0	0	0
ENSG00000197363	ZNF517	0.337366543	0.083393238	0.02163187	0.96661192	0	0	0	0
ENSG00000197372	ZNF675	-0.187620049	0.514028457	0.249525055	0.288361127	0	0	0	0
ENSG00000197375	SLC22A5	0.051373767	0.829192689	0.053840391	0.863886178	0	1	0	1
ENSG00000197380	DACT3	-0.059459042	0.873449244	0.078336553	0.841244109	0	0	0	0
ENSG00000197381	ADARB1	-0.012832169	0.971282219	0.023301708	0.962738926	0	1	0	1
ENSG00000197385	ZNF860	0.320936293	0.299216245	-0.043797069	NA	0	0	0	0
ENSG00000197386	HTT	0.188254998	0.13010663	0.034649194	0.930698359	0	0	0	0
ENSG00000197405	C5AR1	-0.082499168	0.85107703	-0.022997115	NA	0	0	0	0
ENSG00000197406	DIO3	-0.052022803	NA	0.069724988	NA	0	0	0	0
ENSG00000197408	CYP2B6	0.278627889	0.451846723	-0.000752558	NA	0	0	0	0
ENSG00000197410	DCHS2	0.140670436	0.715238509	0.108879349	NA	NA	NA	NA	NA
ENSG00000197415	VEPH1	-0.650694979	1.43E-05	-0.045208303	0.919054247	0	0	0	0
ENSG00000197416	FABP12	0.00438381	NA	NA	NA	0	0	0	0
ENSG00000197417	SHPK	0.388219414	0.002573471	-0.026514813	0.947998365	0	0	0	0
ENSG00000197428	OR51D1	-0.070784237	NA	-0.036501063	NA	NA	NA	NA	NA
ENSG00000197429	IPP	-0.162978737	0.414427323	0.050263911	0.900405371	0	0	0	0
ENSG00000197430	OPALIN	0.185489671	NA	-0.001220872	NA	0	0	0	0
ENSG00000197442	MAP3K5	0.051809149	0.825102496	0.017598209	0.966876808	0	0	0	0
ENSG00000197444	OGDHL	-0.193987832	0.262361386	-0.05236124	0.88745946	0	1	0	1
ENSG00000197446	CYP2F1	0.239936023	0.492147006	-0.025038763	NA	NA	NA	NA	NA
ENSG00000197448	GSTK1	-0.107215268	0.223929723	-0.096562212	0.42023003	0	0	1	1
ENSG00000197451	HNRNPAB	-0.259177318	1.10E-09	-0.109889387	0.065839641	0	0	0	0
ENSG00000197454	OR2L5	0.04396451	NA	0.000536054	NA	NA	NA	NA	NA
ENSG00000197457	STMN3	0.13904834	0.750004095	0.106162872	NA	0	1	1	2
ENSG00000197461	PDGFA	-0.044986282	0.832629009	0.026325838	0.944177331	0	0	0	0
ENSG00000197462	AC003975.1	-0.089942797	0.846988623	0.006905312	NA	0	0	0	0
ENSG00000197465	GYPE	0.036815716	NA	-0.019301537	NA	NA	NA	NA	NA
ENSG00000197467	COL13A1	0.002787442	NA	0.084585132	NA	0	0	0	0
ENSG00000197471	SPN	-0.017204518	0.963794561	-0.001237485	0.998418746	0	0	0	0
ENSG00000197472	ZNF695	0.345562953	0.122111416	-0.023576956	0.962738926	0	0	0	0
ENSG00000197479	PCDHB11	-0.105941449	0.819583704	-0.078585899	NA	0	0	0	0
ENSG00000197483	ZNF628	-0.004050198	0.991744838	0.067954013	0.866389846	0	0	0	0
ENSG00000197496	SLC2A10	0.163026388	NA	-0.030165819	NA	NA	NA	NA	NA
ENSG00000197497	ZNF665	0.107445513	0.801085525	0.111725347	NA	0	0	0	0
ENSG00000197498	RPF2	-0.234605588	0.122002136	-0.148048136	0.483861027	0	0	0	0
ENSG00000197503	LINC00477	-0.200291721	NA	-0.106644713	NA	NA	NA	NA	NA
ENSG00000197520	FAM177B	0.000380914	NA	0.000760453	NA	0	0	0	0
ENSG00000197530	MIB2	0.148789592	0.261569437	-0.091099284	0.754573938	0	0	0	0
ENSG00000197532	OR6Y1	0.116408976	0.715238509	0.009234679	0.988085103	NA	NA	NA	NA
ENSG00000197535	MYO5A	-0.087445444	0.602675223	0.036869273	0.916943954	0	0	0	0
ENSG00000197536	C5orf56	0.280392527	0.196186441	0.026036353	0.959183794	0	0	0	0
ENSG00000197540	GZMM	-0.108604836	NA	-0.032812462	NA	0	0	0	0
ENSG00000197548	ATG7	0.405034126	0.000420859	0.07211092	0.822535163	0	0	0	0
ENSG00000197555	SIPA1L1	-0.086101072	0.760425971	0.158940483	0.587694631	0	1	0	1
ENSG00000197557	TTC30A	-0.352495356	0.111702534	-0.158819466	0.570134716	0	0	0	0
ENSG00000197558	SSPO	0.390982278	0.197118047	0.068440294	NA	0	0	0	0
ENSG00000197561	ELANE	0.034458229	NA	0.003542841	NA	0	0	0	0
ENSG00000197562	RAB40C	-0.242554891	0.17614081	-0.147366633	0.58091821	0	0	0	0
ENSG00000197563	PIGN	0.026430656	0.844543116	0.129146398	0.349470312	1	1	0	2
ENSG00000197565	COL4A6	0.428023386	0.000136246	-0.217031851	0.171039215	0	1	0	1
ENSG00000197566	ZNF624	0.085874198	0.857487966	0.203020288	NA	0	0	0	0
ENSG00000197568	HHLA3	0.281236463	0.231377896	-0.001874939	0.998032022	0	0	0	0
ENSG00000197576	HOXA4	0.263249493	0.468163045	0.005007897	NA	0	0	0	0
ENSG00000197579	TOPORS	-0.272158021	0.001226384	-0.107487304	0.590291192	0	0	0	0
ENSG00000197580	BCO2	0.367819029	0.002372411	-0.225957882	0.126969699	0	0	0	0
ENSG00000197584	KCNMB2	0.349595643	0.320569461	0.110856484	NA	0	0	0	0
ENSG00000197586	ENTPD6	0.329981593	0.041440076	-0.014093125	0.977292378	0	1	0	1
ENSG00000197587	DMBX1	-0.91010574	1.48E-08	-0.003904044	0.995055792	0	0	0	0
ENSG00000197594	ENPP1	-0.055618264	0.817387175	-0.117304566	0.719865028	0	1	0	1
ENSG00000197595	ATP11AUN	-0.043194405	NA	-0.008803038	NA	0	0	0	0
ENSG00000197599	CCDC154	-0.124130242	NA	0.013186292	NA	0	0	0	0
ENSG00000197601	FAR1	-0.177531402	0.116593475	-0.020457124	0.947998365	0	0	0	0
ENSG00000197603	C5orf42	0.638255808	1.96E-31	-0.064671838	0.727687934	0	0	0	0
ENSG00000197608	ZNF841	0.459287316	0.00554534	0.14328311	0.635797864	0	0	0	0
ENSG00000197614	MFAP5	0.127149377	0.194872074	0.314446921	3.32E-05	0	0	0	0
ENSG00000197616	MYH6	0.018261149	NA	NA	NA	0	0	0	0
ENSG00000197619	ZNF615	-0.251081361	0.432752116	-0.153627109	0.606352835	0	0	0	0
ENSG00000197620	CXorf40A	0.167780575	0.472262371	0.160675942	0.559776309	0	0	0	0
ENSG00000197622	CDC42SE1	-0.137514075	0.061678785	-0.013102194	0.960427701	0	0	0	0
ENSG00000197629	MPEG1	-0.107920155	NA	0.052087114	NA	0	0	0	0
ENSG00000197644	AC106870.1	-0.065506339	NA	-0.00509974	NA	NA	NA	NA	NA
ENSG00000197646	PDCD1LG2	0.158562879	NA	0.128558338	NA	0	0	0	0
ENSG00000197647	ZNF433	0.1855232	0.624855819	0.03163576	NA	0	0	0	0
ENSG00000197665	AC007952.1	0.103343315	NA	-0.005691661	NA	0	0	0	0
ENSG00000197670	AL157838.1	-0.154483974	0.612420738	0.065967723	0.872955143	0	0	0	0
ENSG00000197694	SPTAN1	-0.227360792	0.068908575	0.12531829	0.542017134	0	0	0	0
ENSG00000197696	NMB	0.308213186	NA	-0.019220795	NA	0	0	0	0
ENSG00000197702	PARVA	0.068109594	0.689499827	0.116682467	0.565632181	0	0	0	0
ENSG00000197712	FAM114A1	0.352298223	0.001254092	0.098498565	0.710605274	0	0	0	0
ENSG00000197713	RPE	0.287817088	0.006337264	0.064733878	0.822759393	0	0	0	0
ENSG00000197714	ZNF460	-0.310446856	0.018027955	0.054052829	0.857711072	0	0	0	0
ENSG00000197721	CR1L	-0.013622625	NA	-0.001549464	NA	0	0	0	0
ENSG00000197724	PHF2	-0.40152455	0.000395021	-0.138620531	0.476385795	0	1	0	1
ENSG00000197728	RPS26	-0.286559024	1.24E-08	-0.063321376	0.638507079	0	1	0	1
ENSG00000197734	C14orf178	-0.015418555	0.976705075	0.058557173	NA	0	0	0	0
ENSG00000197746	PSAP	0.334154487	1.07E-17	-0.035256159	0.796006184	1	1	1	3
ENSG00000197747	S100A10	-0.464930888	8.32E-13	-0.199798961	0.098960413	0	0	0	0
